"Gesundheitsbereich";"Thema";"Seitenelement";"Textfunktion";"Kontext / Variante";"Deutscher Ausgangstext";"Aktueller Text";"Neuer Text";"Review-Kommentar";"Freigabe durch";"Freigabestatus";"Prüfhinweis";"Platzhalter";"Geschützte Begriffe";"ID (technisch)";"Domain (technisch)";"Sprache (technisch)";"Austauschformat (technisch)";"Quellversion (technisch)";"Zeilen-Hash (technisch)"
"Ernährung";"Sättigung & Essverhalten";"Empfehlungskarten";"Nächster Schritt";"Empfehlungskarte · Ernährung · konkreter nächster Schritt";"Kombinieren Sie zu jeder Hauptmahlzeit Eiweiss, Ballaststoffe (Gemüse, Hülsenfrüchte, Vollkorn) und etwas gesundes Fett.";"A ogni pasto principale combini proteine, fibre (verdure, legumi, cereali integrali) e un po’ di grassi salutari.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.catalog.er_saettigung.step";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"76a294fac38399d68856add79ead3cdb403f0222e3f8c0150cd607b7a8cf0ccb"
"Ernährung";"Sättigung & Essverhalten";"Empfehlungskarten";"Erwarteter Nutzen";"Empfehlungskarte · Ernährung · erwarteter Nutzen";"Ausgewogen zusammengesetzte Mahlzeiten können die Sättigung unterstützen und den Blutzuckeranstieg nach dem Essen abflachen.";"Pasti composti in modo equilibrato possono favorire la sazietà e attenuare l’aumento della glicemia dopo aver mangiato.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Individuelle Sättigungs- und Blutzuckerwirkung vorsichtig formuliert; durch Marketing und Medizin freigeben.";"";"";"recommendation.catalog.er_saettigung.benefit";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"5744b227f485a2a14ca4bec07abc618686d34243184e13ba5f100ad918fc03df"
"Ernährung";"Sättigung & Essverhalten";"4-Wochen-Pläne";"4-Wochen-Plan";"4-Wochen-Plan · Diese Woche";"Bauen Sie in jede Hauptmahlzeit Eiweiss, ballaststoffreiche Lebensmittel (Gemüse, Hülsenfrüchte, Vollkorn) und eine passende Fettquelle ein. Diese Kombination kann die Sättigung unterstützen und den Blutzuckeranstieg nach der Mahlzeit abflachen.";"Includa in ogni pasto principale proteine, alimenti ricchi di fibre (verdure, legumi, cereali integrali) e una fonte adeguata di grassi. Questa combinazione può favorire la sazietà e attenuare l’aumento della glicemia dopo il pasto.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Blutzucker- und Heisshungerversprechen vorsichtig formuliert; durch Marketing und Medizin freigeben.";"";"";"recommendation.plan.er_saettigung.this_week";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"4f3710aa4fed66e6c06831526e8b0a41d49c66f94a85fc877372ada96d70c792"
"Ernährung";"Sättigung & Essverhalten";"4-Wochen-Pläne";"4-Wochen-Plan";"4-Wochen-Plan · Woche 2–3";"Testen Sie bei passenden Mahlzeiten, Gemüse oder Salat und eine Eiweissquelle vor den kohlenhydratreichen Bestandteilen zu essen. Diese Reihenfolge kann den Blutzuckeranstieg abflachen. Beobachten Sie vor allem, welche Zusammensetzung Sie angenehm und ausreichend lange sättigt.";"Nei pasti adatti, provi a mangiare verdure o insalata e una fonte proteica prima degli alimenti ricchi di carboidrati. Questo ordine può attenuare l’aumento della glicemia. Osservi soprattutto quale composizione La sazia in modo piacevole e sufficientemente a lungo.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Kleinstudien nicht als garantierten Effekt ausgegeben und starre Vier-Stunden-Norm entfernt; durch Marketing und Medizin freigeben.";"";"";"recommendation.plan.er_saettigung.weeks_2_3";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"580ff3ae9c78b9cf1946414dea2a78b473346bb3245425a5bb626a7decdf60c3"
"Ernährung";"Sättigung & Essverhalten";"4-Wochen-Pläne";"4-Wochen-Plan";"4-Wochen-Plan · Woche 4";"Machen Sie die sättigenden Kombinationen zu Ihren Standard-Rezepten. Bleibt trotz guter Zusammensetzung ständiger Hunger bestehen, lohnt sich ein Gespräch mit einer Ernährungsfachperson – dahinter können andere Ursachen stecken.";"Faccia delle combinazioni sazianti le Sue ricette standard. Se la fame costante persiste nonostante una buona composizione, vale la pena parlarne con una figura professionale della nutrizione: potrebbero esservi altre cause.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.plan.er_saettigung.week_4";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"bf1dd0b3e31062fcf19675163e13bb5a3ee700acc74c40726b594dbb3eefd0fd"
"Ernährung";"Sättigung & Essverhalten";"Handlungsfelder";"Beschriftung";"Handlungsfeld · Ernährung · Kurzlabel";"Anhaltendes Hungergefühl mit einer Fachperson besprechen";"Parlare del senso di fame persistente con una figura professionale";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.lever.lv_saettigung.label";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"a543c6fff94b30c9faa9fa2b4b34301dd5b37c62f9dfb077bed922afa3c79a6c"
"Ernährung";"Sättigung & Essverhalten";"Handlungsfelder";"Detailtext";"Handlungsfeld · Ernährung · Detailtext";"Wenn Mahlzeiten kaum sättigen, lohnt der Blick auf Zusammensetzung und mögliche andere Ursachen – das ist gut lösbar.";"Se i pasti saziano poco, vale la pena considerare la loro composizione e altre possibili cause: è un problema che spesso si può risolvere bene.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.lever.lv_saettigung.detail";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"247f5c564c5d26dbcf5629ae4665e0fcb44735775ba268a5ba2b15bfe5bd259b"
"Ernährung";"Sättigung & Essverhalten";"Ergebnis-Einstieg";"Beschriftung";"Ergebnis-Zusammenfassung · Themenlabel «Sättigung & Essverhalten»";"Sättigung nach Mahlzeiten";"sazietà dopo i pasti";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.hero.topic.saettigung";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"c933d33028303986c50cc33188d562d1d6ff8ef607b982e4069adbd63e3363ab"
"Ernährung";"Verarbeitete Lebensmittel";"Empfehlungskarten";"Überschrift";"Empfehlungskarte · Ernährung · Titel";"Stark verarbeitete Lebensmittel reduzieren";"Ridurre gli alimenti fortemente trasformati";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"recommendation.catalog.er_verarbeitet.title";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"9f3b310ffd6546974913d83ca2212304a2decb2e2a40f0055dea9d5d2c91e5e6"
"Ernährung";"Verarbeitete Lebensmittel";"Empfehlungskarten";"Begründung / Einordnung";"Empfehlungskarte · Ernährung · Begründung";"Stark verarbeitete Produkte stehen häufig auf Ihrem Speiseplan. Sie liefern oft viel Energie, Salz und Zucker bei wenig Sättigung.";"I prodotti fortemente trasformati compaiono spesso nel Suo menu. Forniscono spesso molta energia, sale e zucchero, ma saziano poco.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.catalog.er_verarbeitet.why";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"abe29f1744613ad0f16130e7e5d25c51ef6e3b8c23cbdc7b2eb77c73a3261874"
"Ernährung";"Verarbeitete Lebensmittel";"Empfehlungskarten";"Nächster Schritt";"Empfehlungskarte · Ernährung · konkreter nächster Schritt";"Ersetzen Sie pro Tag ein stark verarbeitetes Produkt durch eine möglichst natürliche Alternative – z. B. Nüsse oder Früchte statt Snacks.";"Ogni giorno sostituisca un prodotto fortemente trasformato con un’alternativa il più possibile naturale, ad es. noci o frutta al posto degli snack.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.catalog.er_verarbeitet.step";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"a8f7a1c6941a61f1f0ea458f44a0e40102482736914f72d4b1c2f70ea7454e85"
"Ernährung";"Verarbeitete Lebensmittel";"Empfehlungskarten";"Erwarteter Nutzen";"Empfehlungskarte · Ernährung · erwarteter Nutzen";"Schon kleine Tauschaktionen verbessern Nährstoffdichte und Sättigung.";"Già piccoli cambiamenti migliorano la densità nutrizionale e il senso di sazietà.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.catalog.er_verarbeitet.benefit";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"20aee8cc1ca8b61dc6ad0af63d8ac22c21fc920804295229a6aedd2ad47b861d"
"Ernährung";"Verarbeitete Lebensmittel";"4-Wochen-Pläne";"4-Wochen-Plan";"4-Wochen-Plan · Diese Woche";"Ersetzen Sie <b>eine stark verarbeitete Mahlzeit/Snack pro Tag</b> durch etwas Frisches (Obst, Nüsse, Joghurt, selbst Gekochtes). Faustregel: mehr als fünf Zutaten oder schwer aussprechbare Namen = meist stark verarbeitet.";"Sostituisca <b>un pasto o spuntino fortemente trasformato al giorno</b> con qualcosa di fresco (frutta, noci, yogurt, cibo cucinato in casa). Regola pratica: più di cinque ingredienti o nomi difficili da pronunciare = nella maggior parte dei casi fortemente trasformato.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.plan.er_verarbeitet.this_week";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"f344ef3869f541e047fd9e524d298e8d403bea424ee429f89dc4f57e68a2ad8e"
"Ernährung";"Verarbeitete Lebensmittel";"4-Wochen-Pläne";"4-Wochen-Plan";"4-Wochen-Plan · Woche 2–3";"Kochen Sie zwei- bis dreimal pro Woche einfach frisch und bereiten Sie bewusst etwas mehr zu (Reste als Mittagessen). So sinkt der Griff zu Fertigem automatisch. Nicht Perfektion zählt, sondern der sinkende Anteil.";"Cucini qualcosa di semplice e fresco due o tre volte alla settimana e prepari consapevolmente una quantità maggiore, utilizzando gli avanzi per il pranzo. Così diminuirà automaticamente il ricorso ai piatti pronti. Non conta la perfezione, ma la riduzione della quota.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.plan.er_verarbeitet.weeks_2_3";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"0f133c17db8301b76293dc080bb7af5294ef85b65e9851af4fe1b0624dfe79ad"
"Ernährung";"Verarbeitete Lebensmittel";"4-Wochen-Pläne";"4-Wochen-Plan";"4-Wochen-Plan · Woche 4";"Machen Sie frische Grundzutaten zur Standardausstattung zu Hause. Beim Einkauf: vorwiegend am Rand des Ladens (Frisches) statt in den Regalgängen (Verarbeitetes).";"Faccia degli ingredienti freschi di base la dotazione standard di casa. Durante la spesa scelga soprattutto le zone periferiche del negozio, dove si trovano i prodotti freschi, invece delle corsie con i prodotti trasformati.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.plan.er_verarbeitet.week_4";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"3f849173938b53ba1c50c0783a33f2f3e4732a970678b600e0b705562bc2b109"
"Ernährung";"Verarbeitete Lebensmittel";"Handlungsfelder";"Beschriftung";"Handlungsfeld · Ernährung · Kurzlabel";"Stark Verarbeitetes schrittweise durch Frisches ersetzen";"Sostituire gradualmente gli alimenti fortemente trasformati con cibi freschi";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.lever.lv_verarbeitet.label";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"20abc91a35f7594cef478ce6d40cfaf0f8c54888e2070848e2945558dbee6598"
"Ernährung";"Verarbeitete Lebensmittel";"Handlungsfelder";"Detailtext";"Handlungsfeld · Ernährung · Detailtext";"Hochverarbeitete Produkte liefern viel Zucker, Salz und ungünstige Fette – jede ersetzte Mahlzeit zählt, Perfektion ist nicht nötig.";"I prodotti altamente trasformati forniscono molto zucchero, sale e grassi sfavorevoli: ogni pasto sostituito conta, non serve la perfezione.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.lever.lv_verarbeitet.detail";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"98e99204c6cd9a4ad2b12ad79db7fc4a6ca73f98113fdb09896eab6b86dfaec7"
"Ernährung";"Verarbeitete Lebensmittel";"Stärken";"Beschriftung";"Stärke · Ernährung · Kurzlabel";"Wenig Zucker & Hochverarbeitetes";"Poco zucchero & alimenti altamente trasformati";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"recommendation.strength.st_ernaehrung_clean.label";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"7f60e28fad902e5718de4cd83a9cd4910b1278e228a521915810c208c12e2a75"
"Ernährung";"Verarbeitete Lebensmittel";"Stärken";"Detailtext";"Stärke · Ernährung · Detailtext";"Sie greifen selten zu Zuckergetränken und stark verarbeiteten Produkten – eine der wirksamsten Ernährungsgewohnheiten überhaupt.";"Consuma raramente bevande zuccherate e prodotti fortemente trasformati: è una delle abitudini alimentari più efficaci in assoluto.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.strength.st_ernaehrung_clean.detail";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"3855c28657f2a55b3b643ddf204fee845e692878ba86e8fd198da77f83379b48"
"Ernährung";"Verarbeitete Lebensmittel";"Ergebnis-Einstieg";"Beschriftung";"Ergebnis-Zusammenfassung · Themenlabel «Verarbeitete Lebensmittel»";"stark verarbeitete Lebensmittel";"alimenti altamente trasformati";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.hero.topic.verarbeitet";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"b51e432305c987aa09d3f3d8164c64e5032537b6b38e80dca72f095b40a78e54"
"Schlaf";"Allgemeiner Schlaf";"Coach-Antworten";"Dynamischer Text";"Demo-Coach-Antwort zum Schlaf";"Beim Schlaf hilft oft eine ruhige, konstante Abendroutine: Bildschirme 30–60 Min. vorher aus, kein Koffein am Abend und möglichst feste Aufstehzeiten. Ihr Schlaf-Wert: <b>{{sleepScore}}</b>.";"Per il sonno è spesso utile una routine serale tranquilla e costante: spegnere gli schermi 30–60 minuti prima, evitare la caffeina la sera e mantenere orari di risveglio il più possibile regolari. Il Suo valore del sonno: <b>{{sleepScore}}</b>.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"{{sleepScore}}";"";"coach.answer.sleep";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"000119f1db821489542ec9613d7467a67cb174f18447ab81e382c58727141e21"
"Schlaf";"Allgemeiner Schlaf";"Positive Dimensionstexte";"Positive Rückmeldung";"Positive Verstärkung für die Dimension schlaf";"Ihr Schlaf erholt Sie gut – eine wertvolle Basis für alles andere.";"Il Suo sonno La ristora bene: una base preziosa per tutto il resto.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.positive.schlaf";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"fc578c96938fd75879e3e48d0f5a36913ab5d1f416e8446431c2ebe0d4cb3242"
"Schlaf";"Allgemeiner Schlaf";"Solide Dimensionstexte";"Solide Rückmeldung";"Zurückhaltende Rückmeldung für die Dimension schlaf im Status Solide";"Mehrere Aspekte Ihres Schlafs unterstützen Ihre Erholung bereits. Kleine Anpassungen können Qualität oder Regelmässigkeit weiter stärken.";"Diversi aspetti del Suo sonno sostengono già il recupero. Piccoli adeguamenti possono rafforzarne ulteriormente la qualità o la regolarità.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Neu vom positiven Feedback ab Score 80 getrennt; durch Marketing und Medizin freigeben.";"";"";"recommendation.solid.schlaf";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"e330631bdc38456f31b3d942e37d3dea7b3aedf81bd5f788fe79d2c1ec7260b1"
"Schlaf";"Allgemeiner Schlaf";"Dimensionsdetails";"Überschrift";"Dimensionsdetail · Titel";"Schlaf mit Handlungsbedarf";"Sonno che richiede attenzione";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Gemeinsamen Lifestyle- und medizinischen Signalvertrag neutral abgedeckt; durch Marketing und Medizin freigeben.";"";"";"recommendation.signal.schlaf.title";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"58ee9d576914edcf8932ece341c68bc0c9e2decacee1962750795b4e0f33c00d"
"Schlaf";"Allgemeiner Schlaf";"Gemeinsame Bereichstexte (Fragebogen und Ergebnis)";"Beschriftung";"Gemeinsam in Fragebogen und Ergebnis · Schlaf · Kurzlabel für Navigation und Ergebnisvisualisierung";"Schlaf";"Sonno";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"service.dimension.schlaf.short";"services";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"9e891ff90923d14e82efbdf945537ef0a6cb7b7fb16ed7cf749f9e34d1345801"
"Schlaf";"Allgemeiner Schlaf";"Gemeinsame Bereichstexte (Fragebogen und Ergebnis)";"Überschrift";"Gemeinsam in Fragebogen und Ergebnis · Schlaf · vollständiger Bereichstitel";"Schlaf";"Sonno";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"service.dimension.schlaf.title";"services";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"2e06ab323e391c1f2028f2ce62e39c7ecd6653ad5d3465275751c060a3ac55e5"
"Schlaf";"Allgemeiner Schlaf";"Dimensionsdetails";"Persönliche Einordnung";"Dimensionsdetail · Einordnung";"Alkohol kann das Einschlafen erleichtern, fragmentiert aber häufig den Schlaf und reduziert besonders den REM-Schlaf. Koffein wird individuell unterschiedlich abgebaut; spätes Koffein kann den Schlaf noch Stunden später beeinträchtigen.";"L’alcol può facilitare l’addormentamento, ma spesso frammenta il sonno e riduce soprattutto il sonno REM. La caffeina viene metabolizzata in modo diverso da persona a persona; se assunta tardi può compromettere il sonno anche ore dopo.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Rechenfehler zur Koffein-Halbwertszeit und absolute Alkoholaussage korrigiert; durch Marketing und Medizin freigeben.";"";"";"recommendation.signal.schlaf.insight";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"f4521c4bbe87ad6d0e9f7f8bd83971f565aaca798524c6b9a025665db2e3b41d"
"Schlaf";"Allgemeiner Schlaf";"Gemeinsame Bereichstexte (Fragebogen und Ergebnis)";"Begründung / Einordnung";"Gemeinsam in Fragebogen und Ergebnis · Schlaf · Einleitung im Fragebogen und in den Ergebnisdetails";"Qualitativ guter Schlaf ist zentral für Ihre Gesundheit. Während Sie schlafen, werden Zellen repariert, das Immunsystem gestärkt und das Gedächtnis gefestigt.";"Un sonno di buona qualità è fondamentale per la Sua salute. Durante il sonno, le cellule si riparano, il sistema immunitario si rafforza e la memoria si consolida.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"service.dimension.schlaf.intro";"services";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"2e8b0e2e2519ee934976fa51e49a62e5f7d7f8ce0d45d112a1289537757792ef"
"Schlaf";"Allgemeiner Schlaf";"Dimensionsdetails";"Nächster Schritt";"Dimensionsdetail · konkreter nächster Schritt";"Halten Sie die Aufstehzeit möglichst konstant und suchen Sie nach dem Aufstehen möglichst bald Tageslicht. Wenn Ihr Schlaf den Alltag stark beeinträchtigt oder Beschwerden anhalten, lassen Sie dies ärztlich einordnen.";"Mantenga l’ora del risveglio il più possibile costante e cerchi quanto prima la luce del giorno dopo essersi alzato/a. Se il sonno compromette fortemente la vita quotidiana o se i disturbi persistono, richieda una valutazione medica.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Lifestyle- und medizinischen Signalpfad gemeinsam abgedeckt; durch Marketing und Medizin freigeben.";"";"";"recommendation.signal.schlaf.action";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"2e4d06eaf940b6773f6498e129ce43ec7357e9bc5c26ddfae456011d9b4d32d5"
"Schlaf";"Allgemeiner Schlaf";"Risikosignale";"Risikosignal";"Ergebnisseite, Lebensstil-Signal Schlaf";"Ihre Angaben weisen auf möglichen Handlungsbedarf beim Schlaf hin.";"Le Sue risposte indicano che il sonno richiede attenzione.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Gemeinsamen Lifestyle- und medizinischen Signalvertrag neutral abgedeckt; durch Marketing und Medizin freigeben.";"";"";"recommendation.risk_signal.schlaf.label";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"7bf2d66f6cf5ac26067b1c924faad829ffd7f7ab3405f8054d2a952a166c59cd"
"Schlaf";"Allgemeiner Schlaf";"Stärken";"Beschriftung";"Stärke · Schlaf · Kurzlabel";"Erholsamer Schlaf";"Sonno ristoratore";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"recommendation.strength.st_erholsamer_schlaf.label";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"0b36738f7f8ced0a73b67ec3e049ea28f6b6d405fd4401e692e9ef2a655e1602"
"Schlaf";"Allgemeiner Schlaf";"Stärken";"Detailtext";"Stärke · Schlaf · Detailtext";"Sie schlafen insgesamt gut – eine Basis, von der Konzentration, Stimmung und Regeneration jeden Tag profitieren.";"Nel complesso dorme bene: una base di cui beneficiano ogni giorno la concentrazione, l’umore e la rigenerazione.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.strength.st_erholsamer_schlaf.detail";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"81ad45c7118f6d737b6b224a25ef6eba3ef85aa9569fbeb9d8b074ace181f92d"
"Schlaf";"Allgemeiner Schlaf";"Stärken";"Beschriftung";"Stärke · Schlaf · Kurzlabel";"Stabiler, ausreichender Schlaf";"Sonno stabile e sufficiente";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"recommendation.strength.st_schlaf.label";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"329c6df6ee09d92171ccc6c599625f5cfecdfe9d0c23bd0c324de1223a460672"
"Schlaf";"Allgemeiner Schlaf";"Stärken";"Detailtext";"Stärke · Schlaf · Detailtext";"Ausreichende Schlafdauer, gute Qualität und ein regelmässiger Rhythmus unterstützen die Erholung. Wie viel Schlaf ausreichend ist, hängt unter anderem vom Alter ab.";"Una durata sufficiente, una buona qualità e un ritmo regolare favoriscono il recupero. La quantità di sonno sufficiente dipende, tra l’altro, dall’età.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"Superlativ entfernt und altersabhängigen Schlafbedarf berücksichtigt; durch Marketing und Medizin freigeben.";"";"";"recommendation.strength.st_schlaf.detail";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"5da12790da32542fab2ea4063e1c3291aab7c760f02e5059d5bc6095635f14cb"
"Schlaf";"Allgemeiner Schlaf";"Ergebnis-Einstieg";"Beschriftung";"Hero-Zusammenfassung, Dimension schlaf im Nominativ";"Ihr Schlaf";"Il Suo sonno";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.hero.dimension.schlaf.nominative";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"575d38315e8f383284c6f1614722dbd92ea6278ade45ff6564384a9eb7a137cb"
"Schlaf";"Allgemeiner Schlaf";"Ergebnis-Einstieg";"Beschriftung";"Hero-Zusammenfassung, Dimension schlaf nach «bei»";"bei Ihrem Schlaf";"nel Suo sonno";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.hero.dimension.schlaf.prepositional";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"f5f56d4f9f70922c1b5912c51fbf8750bcbac046681b477c43244fd106f779bc"
"Schlaf";"Schlafdauer";"Handlungsfelder";"Beschriftung";"Handlungsfeld · Schlaf · Kurzlabel";"Schlaffenster auf 7–9 Stunden ausweiten";"Estendere la finestra del sonno a 7–9 ore";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.lever.lv_schlafdauer.label";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"7ce1b8e135f9f28a2b8125b52c7787442ba9d4a7da5a3513789d235009754822"
"Schlaf";"Schlafdauer";"Handlungsfelder";"Detailtext";"Handlungsfeld · Schlaf · Detailtext";"Zu kurzer Schlaf wirkt auf Konzentration, Stoffwechsel und Immunsystem – verlegen Sie die Bettzeit in kleinen 15-Minuten-Schritten nach vorn.";"Dormire troppo poco influisce sulla concentrazione, sul metabolismo e sul sistema immunitario: anticipi l’ora di coricarsi a piccoli passi di 15 minuti.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"";"";"recommendation.lever.lv_schlafdauer.detail";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"d2983e55d0f62937133a45dd8c89b0e93b6e4065bdf25c9cf09c98dbd5861730"
"Schlaf";"Schlafdauer";"Empfehlungskarten";"Überschrift";"Empfehlungskarte · Schlaf · Titel";"Mehr Raum für Schlaf schaffen";"Creare più spazio per il sonno";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"recommendation.catalog.sl_dauer.title";"recommendations";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"61f8516286f0112e3c4ebd21f69746cfd0581a5e5caf5242dee5ecd85a90638c"
